transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000060672,2024-11-29 18:13:27,P2M,Food,175,SUCCESS,36-45,46-55,West Bengal,SBI,SBI,Android,WiFi,0,18,Friday,0
TXN0000116951,2024-04-03 12:15:18,Recharge,Other,539,SUCCESS,26-35,46-55,Karnataka,IndusInd,HDFC,Android,4G,0,12,Wednesday,0
TXN0000148617,2024-02-07 13:00:17,P2M,Other,78,SUCCESS,36-45,26-35,Andhra Pradesh,SBI,HDFC,Android,4G,0,13,Wednesday,0
TXN0000154587,2024-08-27 17:50:40,P2M,Grocery,90,SUCCESS,18-25,18-25,Gujarat,SBI,Axis,Android,4G,0,17,Tuesday,0
TXN0000006693,2024-05-05 20:37:49,P2P,Entertainment,565,SUCCESS,56+,46-55,Gujarat,Axis,HDFC,iOS,4G,0,20,Sunday,1
TXN0000134043,2024-05-16 22:58:33,P2P,Food,341,SUCCESS,56+,26-35,Telangana,SBI,Axis,Web,4G,0,22,Thursday,0
TXN0000234234,2024-06-05 12:01:40,P2P,Utilities,742,SUCCESS,18-25,36-45,Delhi,Yes Bank,SBI,Android,4G,0,12,Wednesday,0
TXN0000067545,2024-03-02 17:59:02,P2M,Transport,251,SUCCESS,26-35,46-55,Maharashtra,Kotak,IndusInd,Android,4G,0,17,Saturday,1
TXN0000046846,2024-02-23 19:21:25,P2P,Grocery,888,SUCCESS,26-35,26-35,Maharashtra,ICICI,PNB,Android,4G,0,19,Friday,0
TXN0000017175,2024-06-26 08:07:09,P2P,Grocery,1085,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,IndusInd,Android,5G,0,8,Wednesday,0
TXN0000110565,2024-10-03 15:31:35,P2M,Entertainment,160,SUCCESS,36-45,26-35,Delhi,IndusInd,Axis,iOS,4G,0,15,Thursday,0
TXN0000011465,2024-03-09 14:54:16,Bill Payment,Fuel,2149,SUCCESS,18-25,46-55,Telangana,PNB,SBI,Android,4G,0,14,Saturday,1
TXN0000019558,2024-06-29 20:05:21,P2P,Grocery,308,FAILED,26-35,18-25,West Bengal,PNB,ICICI,Web,4G,0,20,Saturday,1
TXN0000038374,2024-09-04 17:18:54,P2M,Other,808,SUCCESS,46-55,36-45,West Bengal,SBI,SBI,Android,3G,0,17,Wednesday,0
TXN0000138071,2024-06-22 19:25:37,P2M,Other,2928,SUCCESS,56+,26-35,Tamil Nadu,SBI,HDFC,Android,4G,0,19,Saturday,1
TXN0000011384,2024-05-15 11:53:57,Bill Payment,Entertainment,212,FAILED,36-45,26-35,Uttar Pradesh,SBI,IndusInd,Android,4G,0,11,Wednesday,0
TXN0000219553,2024-01-06 22:44:32,P2M,Food,1512,SUCCESS,18-25,26-35,Delhi,ICICI,PNB,iOS,5G,0,22,Saturday,1
TXN0000063165,2024-07-28 13:44:08,P2P,Entertainment,760,SUCCESS,26-35,18-25,Rajasthan,Axis,SBI,iOS,4G,0,13,Sunday,1
TXN0000022640,2024-07-13 22:28:53,P2P,Grocery,2679,SUCCESS,36-45,18-25,Gujarat,SBI,SBI,Android,4G,0,22,Saturday,1
TXN0000066192,2024-05-08 15:05:15,Bill Payment,Shopping,1102,SUCCESS,18-25,18-25,Telangana,IndusInd,SBI,Android,5G,0,15,Wednesday,0
TXN0000151180,2024-09-04 19:48:51,P2P,Shopping,6044,FAILED,46-55,26-35,Tamil Nadu,HDFC,ICICI,Android,5G,0,19,Wednesday,0
TXN0000019357,2024-09-01 17:56:53,P2P,Shopping,4647,SUCCESS,18-25,26-35,West Bengal,Kotak,Kotak,Android,5G,0,17,Sunday,1
TXN0000113400,2024-02-11 01:36:29,P2M,Transport,639,SUCCESS,18-25,18-25,Uttar Pradesh,ICICI,Kotak,Android,4G,0,1,Sunday,1
TXN0000015720,2024-10-18 22:52:18,P2P,Other,146,SUCCESS,18-25,26-35,Karnataka,PNB,HDFC,iOS,4G,0,22,Friday,0
TXN0000005609,2024-12-12 13:23:06,Bill Payment,Utilities,2793,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,PNB,Android,5G,0,13,Thursday,0
TXN0000036196,2024-12-19 17:13:42,P2P,Utilities,392,SUCCESS,46-55,36-45,Andhra Pradesh,HDFC,PNB,Android,4G,0,17,Thursday,0
TXN0000020089,2024-06-14 08:34:37,P2P,Grocery,861,SUCCESS,18-25,18-25,Telangana,ICICI,IndusInd,Android,3G,0,8,Friday,0
TXN0000033782,2024-07-28 20:55:20,Recharge,Grocery,259,SUCCESS,36-45,36-45,Tamil Nadu,PNB,Axis,Android,5G,0,20,Sunday,1
TXN0000042715,2024-04-03 17:23:41,P2P,Food,352,SUCCESS,36-45,36-45,Karnataka,PNB,ICICI,iOS,4G,0,17,Wednesday,0
TXN0000068212,2024-06-15 23:43:18,P2P,Entertainment,356,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,SBI,Android,5G,0,23,Saturday,1
TXN0000158011,2024-10-01 17:38:27,P2M,Healthcare,617,SUCCESS,18-25,26-35,Uttar Pradesh,Yes Bank,SBI,Android,WiFi,0,17,Tuesday,0
TXN0000196152,2024-12-21 18:37:53,P2M,Utilities,793,SUCCESS,18-25,26-35,Maharashtra,HDFC,IndusInd,Android,5G,0,18,Saturday,1
TXN0000188135,2024-04-01 11:36:52,Recharge,Food,1264,SUCCESS,36-45,26-35,Delhi,SBI,Kotak,iOS,5G,0,11,Monday,0
TXN0000162006,2024-06-02 15:33:44,P2P,Transport,1253,SUCCESS,26-35,26-35,Tamil Nadu,PNB,Yes Bank,Android,4G,0,15,Sunday,1
TXN0000072822,2024-01-28 17:23:27,Bill Payment,Utilities,4571,SUCCESS,18-25,26-35,Karnataka,Yes Bank,SBI,Android,4G,0,17,Sunday,1
TXN0000072510,2024-06-09 12:09:10,Bill Payment,Utilities,217,SUCCESS,18-25,26-35,Delhi,IndusInd,PNB,Android,4G,0,12,Sunday,1
TXN0000163891,2024-09-29 21:28:40,P2P,Utilities,301,SUCCESS,46-55,26-35,Uttar Pradesh,SBI,ICICI,Android,3G,0,21,Sunday,1
TXN0000189034,2024-10-24 09:26:29,P2P,Grocery,307,SUCCESS,18-25,26-35,Telangana,IndusInd,SBI,Android,WiFi,0,9,Thursday,0
TXN0000192728,2024-04-14 12:00:59,Bill Payment,Shopping,3988,SUCCESS,36-45,56+,Tamil Nadu,Yes Bank,Yes Bank,Android,4G,0,12,Sunday,1
TXN0000136611,2024-10-12 19:13:52,Bill Payment,Transport,81,SUCCESS,18-25,46-55,Karnataka,PNB,SBI,Android,4G,0,19,Saturday,1
TXN0000116495,2024-05-06 14:27:13,P2P,Transport,69,SUCCESS,18-25,26-35,Tamil Nadu,Yes Bank,PNB,Web,4G,0,14,Monday,0
TXN0000121549,2024-08-22 19:13:20,P2P,Other,2072,SUCCESS,26-35,26-35,Andhra Pradesh,IndusInd,HDFC,iOS,4G,0,19,Thursday,0
TXN0000140966,2024-10-17 16:38:12,P2P,Utilities,1969,SUCCESS,36-45,36-45,Tamil Nadu,PNB,IndusInd,Android,5G,0,16,Thursday,0
TXN0000175614,2024-05-16 12:24:18,P2P,Food,672,SUCCESS,26-35,18-25,Maharashtra,HDFC,Yes Bank,Android,4G,0,12,Thursday,0
TXN0000062174,2024-07-22 09:12:31,Recharge,Entertainment,390,SUCCESS,36-45,26-35,West Bengal,Yes Bank,Axis,Android,5G,0,9,Monday,0
TXN0000203447,2024-07-29 12:28:38,P2M,Fuel,791,SUCCESS,26-35,36-45,Rajasthan,IndusInd,ICICI,Android,4G,0,12,Monday,0
TXN0000130694,2024-03-09 17:43:08,P2M,Transport,93,SUCCESS,36-45,36-45,Karnataka,SBI,Axis,Android,WiFi,0,17,Saturday,1
TXN0000087843,2024-02-03 18:21:18,P2M,Transport,20,SUCCESS,18-25,36-45,West Bengal,HDFC,HDFC,Android,4G,0,18,Saturday,1
TXN0000137024,2024-06-04 21:09:47,P2M,Fuel,429,SUCCESS,36-45,26-35,West Bengal,Yes Bank,SBI,Android,4G,0,21,Tuesday,0
TXN0000069597,2024-07-11 19:12:57,P2P,Shopping,667,SUCCESS,18-25,26-35,Karnataka,ICICI,Yes Bank,iOS,4G,0,19,Thursday,0
TXN0000078252,2024-10-29 17:57:51,P2M,Utilities,922,SUCCESS,36-45,26-35,Gujarat,Axis,ICICI,Web,4G,0,17,Tuesday,0
TXN0000055697,2024-07-15 17:59:01,P2M,Shopping,2576,SUCCESS,26-35,26-35,Gujarat,SBI,Kotak,Android,4G,0,17,Monday,0
TXN0000233492,2024-03-25 06:34:08,P2P,Food,502,SUCCESS,18-25,26-35,Delhi,Kotak,HDFC,iOS,5G,0,6,Monday,0
TXN0000148941,2024-06-25 09:29:26,Bill Payment,Other,847,SUCCESS,46-55,26-35,Karnataka,IndusInd,Kotak,Android,5G,0,9,Tuesday,0
TXN0000099770,2024-08-24 12:06:52,P2P,Grocery,585,SUCCESS,26-35,36-45,Andhra Pradesh,IndusInd,HDFC,Android,5G,0,12,Saturday,1
TXN0000087519,2024-11-26 18:35:44,P2M,Entertainment,642,SUCCESS,26-35,18-25,Andhra Pradesh,ICICI,ICICI,Android,4G,0,18,Tuesday,0
TXN0000102117,2024-06-13 21:49:00,Bill Payment,Fuel,423,SUCCESS,46-55,18-25,Tamil Nadu,HDFC,HDFC,Web,3G,0,21,Thursday,0
TXN0000013535,2024-10-27 18:23:04,Bill Payment,Transport,87,FAILED,36-45,26-35,Tamil Nadu,HDFC,SBI,Android,5G,0,18,Sunday,1
TXN0000084651,2024-07-25 15:58:03,P2M,Grocery,355,SUCCESS,18-25,18-25,Delhi,PNB,HDFC,Android,5G,0,15,Thursday,0
TXN0000124762,2024-08-27 19:21:40,P2P,Food,414,SUCCESS,46-55,26-35,Telangana,IndusInd,IndusInd,Android,5G,0,19,Tuesday,0
TXN0000219168,2024-11-08 11:07:05,Recharge,Fuel,559,SUCCESS,36-45,18-25,Maharashtra,IndusInd,IndusInd,Web,5G,0,11,Friday,0
TXN0000099702,2024-11-17 00:34:38,P2M,Utilities,121,SUCCESS,18-25,36-45,Telangana,Axis,HDFC,Android,5G,0,0,Sunday,1
TXN0000154808,2024-09-23 22:57:35,P2P,Grocery,146,SUCCESS,56+,26-35,Uttar Pradesh,HDFC,HDFC,Android,4G,0,22,Monday,0
TXN0000204674,2024-08-04 12:04:17,P2P,Grocery,2410,SUCCESS,26-35,36-45,Delhi,Axis,HDFC,Android,4G,0,12,Sunday,1
TXN0000104348,2024-08-28 22:51:37,Recharge,Grocery,1108,FAILED,36-45,36-45,Maharashtra,SBI,IndusInd,Android,3G,0,22,Wednesday,0
TXN0000222728,2024-01-16 11:01:02,Recharge,Other,1053,FAILED,18-25,26-35,Uttar Pradesh,IndusInd,HDFC,iOS,3G,0,11,Tuesday,0
TXN0000013450,2024-02-12 11:07:25,P2M,Food,64,SUCCESS,26-35,36-45,West Bengal,SBI,IndusInd,Android,3G,0,11,Monday,0
TXN0000025718,2024-09-02 13:59:28,P2P,Shopping,2414,SUCCESS,36-45,26-35,Telangana,ICICI,SBI,Android,4G,0,13,Monday,0
TXN0000160810,2024-05-26 16:29:46,P2M,Grocery,243,SUCCESS,56+,26-35,Maharashtra,ICICI,IndusInd,iOS,4G,0,16,Sunday,1
TXN0000212486,2024-01-22 00:34:28,P2P,Fuel,605,SUCCESS,26-35,36-45,Delhi,HDFC,IndusInd,Android,4G,0,0,Monday,0
TXN0000178269,2024-04-05 11:08:56,P2P,Shopping,5096,SUCCESS,26-35,36-45,Maharashtra,SBI,SBI,Android,4G,0,11,Friday,0
TXN0000111262,2024-04-05 13:44:17,P2P,Grocery,1243,SUCCESS,18-25,36-45,Karnataka,SBI,Kotak,Web,4G,0,13,Friday,0
TXN0000089426,2024-07-09 20:49:33,P2P,Shopping,435,SUCCESS,56+,26-35,Delhi,IndusInd,ICICI,Android,4G,0,20,Tuesday,0
TXN0000201540,2024-05-10 19:35:32,Bill Payment,Grocery,1793,SUCCESS,36-45,36-45,Karnataka,Axis,Yes Bank,Android,WiFi,0,19,Friday,0
TXN0000096542,2024-06-25 19:43:07,P2M,Grocery,225,SUCCESS,18-25,26-35,Telangana,HDFC,SBI,iOS,5G,0,19,Tuesday,0
TXN0000179380,2024-08-16 21:04:40,P2P,Entertainment,443,SUCCESS,26-35,46-55,Delhi,SBI,HDFC,Android,WiFi,0,21,Friday,0
TXN0000240454,2024-09-03 08:58:13,P2P,Grocery,861,SUCCESS,26-35,26-35,Rajasthan,SBI,Yes Bank,Android,5G,0,8,Tuesday,0
TXN0000214080,2024-05-21 15:35:26,P2M,Food,91,SUCCESS,26-35,46-55,Rajasthan,Axis,SBI,Android,WiFi,0,15,Tuesday,0
TXN0000004714,2024-06-11 10:49:53,P2P,Healthcare,303,SUCCESS,26-35,18-25,Karnataka,HDFC,PNB,iOS,4G,0,10,Tuesday,0
TXN0000143683,2024-11-05 15:28:57,P2M,Grocery,2387,SUCCESS,36-45,26-35,Uttar Pradesh,PNB,PNB,Android,5G,0,15,Tuesday,0
TXN0000242702,2024-04-30 21:10:52,P2P,Utilities,573,SUCCESS,36-45,36-45,Tamil Nadu,ICICI,SBI,Android,5G,0,21,Tuesday,0
TXN0000075128,2024-10-13 14:55:27,Recharge,Food,269,SUCCESS,26-35,18-25,Karnataka,HDFC,IndusInd,Android,5G,0,14,Sunday,1
TXN0000207459,2024-05-31 13:22:43,P2P,Other,1516,SUCCESS,26-35,26-35,West Bengal,PNB,ICICI,Android,4G,0,13,Friday,0
TXN0000004329,2024-02-29 08:31:45,P2P,Fuel,1265,SUCCESS,36-45,46-55,Rajasthan,PNB,Kotak,Android,5G,0,8,Thursday,0
TXN0000141446,2024-11-15 10:47:40,P2P,Food,613,SUCCESS,26-35,26-35,Rajasthan,HDFC,Kotak,iOS,WiFi,0,10,Friday,0
TXN0000195673,2024-09-05 12:53:52,P2M,Shopping,580,SUCCESS,46-55,18-25,Rajasthan,HDFC,HDFC,iOS,4G,0,12,Thursday,0
TXN0000180684,2024-02-01 15:18:33,P2P,Utilities,5413,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,Kotak,Android,5G,0,15,Thursday,0
TXN0000000041,2024-01-24 10:28:59,Recharge,Food,82,SUCCESS,56+,18-25,Gujarat,HDFC,SBI,Android,5G,0,10,Wednesday,0
TXN0000094614,2024-02-21 21:40:12,P2P,Grocery,823,SUCCESS,26-35,26-35,Maharashtra,Kotak,IndusInd,Web,4G,0,21,Wednesday,0
TXN0000054784,2024-12-06 12:35:10,P2P,Transport,66,SUCCESS,56+,26-35,Rajasthan,Kotak,HDFC,iOS,5G,0,12,Friday,0
TXN0000069016,2024-11-01 14:52:59,Bill Payment,Grocery,2077,SUCCESS,26-35,18-25,Uttar Pradesh,Axis,Yes Bank,Android,4G,0,14,Friday,0
TXN0000211401,2024-12-30 17:59:04,P2P,Shopping,166,SUCCESS,36-45,26-35,Karnataka,PNB,SBI,Android,4G,0,17,Monday,0
TXN0000233793,2024-08-16 10:56:04,Bill Payment,Other,285,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,IndusInd,Android,WiFi,0,10,Friday,0
TXN0000050533,2024-07-26 20:44:39,Recharge,Entertainment,594,SUCCESS,26-35,36-45,Rajasthan,Yes Bank,HDFC,Android,5G,0,20,Friday,0
TXN0000193377,2024-04-22 13:50:57,P2P,Healthcare,229,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,SBI,Android,WiFi,0,13,Monday,0
TXN0000195785,2024-10-22 15:24:12,P2P,Grocery,4562,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,ICICI,iOS,4G,0,15,Tuesday,0
TXN0000077785,2024-05-28 03:37:44,Bill Payment,Grocery,3281,SUCCESS,26-35,56+,Rajasthan,Yes Bank,HDFC,Web,5G,0,3,Tuesday,0
TXN0000123552,2024-03-07 16:06:53,P2M,Fuel,750,SUCCESS,26-35,36-45,Gujarat,IndusInd,IndusInd,Android,5G,0,16,Thursday,0
TXN0000234211,2024-11-11 19:18:34,P2P,Food,331,SUCCESS,46-55,26-35,Telangana,Axis,ICICI,Android,4G,0,19,Monday,0
TXN0000203115,2024-01-06 10:58:33,P2M,Utilities,5332,SUCCESS,26-35,26-35,Delhi,HDFC,Kotak,Android,WiFi,0,10,Saturday,1
TXN0000051353,2024-12-11 22:53:28,P2P,Grocery,1670,SUCCESS,26-35,36-45,Gujarat,SBI,SBI,Android,4G,0,22,Wednesday,0
TXN0000088557,2024-04-03 12:25:25,P2P,Utilities,2936,SUCCESS,36-45,26-35,Telangana,Yes Bank,Yes Bank,iOS,4G,0,12,Wednesday,0
TXN0000107043,2024-08-29 20:22:17,P2M,Utilities,2067,SUCCESS,26-35,26-35,West Bengal,PNB,PNB,Android,WiFi,0,20,Thursday,0
TXN0000081921,2024-03-18 07:26:56,P2P,Education,8375,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,SBI,Android,4G,0,7,Monday,0
TXN0000088941,2024-06-08 17:50:34,P2P,Education,6842,SUCCESS,46-55,18-25,Delhi,SBI,Axis,Android,4G,0,17,Saturday,1
TXN0000066930,2024-12-18 18:42:11,P2P,Grocery,3426,SUCCESS,18-25,18-25,Karnataka,HDFC,SBI,Android,4G,0,18,Wednesday,0
TXN0000083484,2024-05-02 17:45:53,P2P,Transport,95,FAILED,46-55,18-25,West Bengal,SBI,IndusInd,Android,4G,0,17,Thursday,0
TXN0000098069,2024-07-02 12:49:37,P2M,Shopping,787,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,PNB,Android,4G,0,12,Tuesday,0
TXN0000027981,2024-04-04 17:05:24,P2M,Entertainment,1025,SUCCESS,26-35,36-45,West Bengal,IndusInd,Kotak,Android,4G,0,17,Thursday,0
TXN0000225728,2024-08-13 17:06:20,P2M,Fuel,626,SUCCESS,18-25,18-25,Karnataka,Axis,IndusInd,Web,5G,0,17,Tuesday,0
TXN0000160938,2024-02-25 21:46:48,P2M,Healthcare,581,SUCCESS,18-25,18-25,Gujarat,SBI,PNB,iOS,4G,0,21,Sunday,1
TXN0000110703,2024-04-02 15:47:50,P2M,Food,447,SUCCESS,56+,36-45,Tamil Nadu,SBI,HDFC,Android,4G,0,15,Tuesday,0
TXN0000014762,2024-08-12 13:18:18,Bill Payment,Entertainment,1050,SUCCESS,18-25,26-35,Andhra Pradesh,Yes Bank,Axis,Android,3G,0,13,Monday,0
TXN0000067724,2024-05-03 11:49:32,Bill Payment,Entertainment,360,SUCCESS,18-25,26-35,Maharashtra,SBI,SBI,Android,4G,0,11,Friday,0
TXN0000109511,2024-03-15 15:38:25,P2P,Shopping,1655,SUCCESS,36-45,18-25,Rajasthan,HDFC,SBI,Android,4G,0,15,Friday,0
TXN0000228075,2024-02-19 19:07:16,P2P,Other,2450,SUCCESS,18-25,26-35,Delhi,SBI,SBI,Web,4G,0,19,Monday,0
TXN0000200794,2024-06-16 02:22:43,P2P,Shopping,1544,SUCCESS,18-25,26-35,Uttar Pradesh,Yes Bank,SBI,iOS,WiFi,0,2,Sunday,1
TXN0000146563,2024-11-29 08:27:54,Recharge,Other,1768,SUCCESS,18-25,46-55,Maharashtra,SBI,ICICI,Android,5G,0,8,Friday,0
TXN0000091402,2024-09-02 19:46:04,P2P,Grocery,1130,SUCCESS,26-35,26-35,Karnataka,PNB,IndusInd,Android,4G,0,19,Monday,0
TXN0000068466,2024-10-12 01:44:15,P2M,Grocery,312,SUCCESS,18-25,36-45,Tamil Nadu,Yes Bank,Axis,Android,4G,0,1,Saturday,1
TXN0000094753,2024-11-22 17:11:43,P2M,Fuel,503,SUCCESS,26-35,56+,Uttar Pradesh,SBI,Yes Bank,iOS,5G,0,17,Friday,0
TXN0000175202,2024-05-22 05:57:47,P2M,Food,217,SUCCESS,36-45,36-45,West Bengal,SBI,SBI,Android,4G,0,5,Wednesday,0
TXN0000008865,2024-12-02 21:09:35,P2P,Fuel,816,SUCCESS,26-35,46-55,Uttar Pradesh,Axis,Kotak,iOS,4G,0,21,Monday,0
TXN0000071565,2024-08-09 14:32:44,P2P,Education,4485,SUCCESS,36-45,26-35,Gujarat,Yes Bank,Yes Bank,iOS,5G,0,14,Friday,0
TXN0000097459,2024-10-12 13:58:17,Bill Payment,Grocery,1165,SUCCESS,18-25,36-45,Maharashtra,PNB,ICICI,Android,4G,0,13,Saturday,1
TXN0000074044,2024-01-06 13:07:27,P2M,Shopping,8772,SUCCESS,36-45,26-35,Maharashtra,HDFC,PNB,iOS,4G,0,13,Saturday,1
TXN0000175187,2024-03-12 16:54:58,P2M,Transport,163,SUCCESS,18-25,26-35,Delhi,IndusInd,SBI,Android,4G,0,16,Tuesday,0
TXN0000161177,2024-07-05 23:46:42,P2P,Entertainment,344,SUCCESS,26-35,36-45,Tamil Nadu,ICICI,HDFC,Android,5G,0,23,Friday,0
TXN0000105927,2024-03-02 11:22:23,Bill Payment,Transport,568,SUCCESS,26-35,26-35,Tamil Nadu,Kotak,HDFC,Android,WiFi,0,11,Saturday,1
TXN0000111784,2024-06-30 10:22:53,Recharge,Grocery,276,SUCCESS,36-45,18-25,Karnataka,SBI,IndusInd,Android,4G,0,10,Sunday,1
TXN0000093585,2024-09-22 15:32:48,P2P,Fuel,1041,SUCCESS,26-35,18-25,Telangana,Axis,IndusInd,Android,WiFi,0,15,Sunday,1
TXN0000085402,2024-03-11 20:33:53,P2P,Other,440,SUCCESS,18-25,36-45,Rajasthan,Yes Bank,SBI,Android,4G,0,20,Monday,0
TXN0000005423,2024-02-10 15:09:20,P2M,Transport,606,FAILED,36-45,18-25,Uttar Pradesh,SBI,Kotak,Android,5G,0,15,Saturday,1
TXN0000090950,2024-03-27 16:16:51,P2P,Fuel,252,SUCCESS,26-35,56+,Karnataka,ICICI,SBI,Android,4G,0,16,Wednesday,0
TXN0000237719,2024-07-23 20:26:06,P2P,Utilities,1678,SUCCESS,18-25,56+,Karnataka,ICICI,PNB,Web,4G,0,20,Tuesday,0
TXN0000095444,2024-10-11 22:47:05,Recharge,Entertainment,105,SUCCESS,36-45,18-25,Rajasthan,SBI,Axis,Android,5G,0,22,Friday,0
TXN0000203055,2024-03-29 20:51:43,P2P,Fuel,1118,SUCCESS,18-25,18-25,Telangana,ICICI,ICICI,iOS,4G,0,20,Friday,0
TXN0000101257,2024-08-23 08:06:52,Recharge,Fuel,790,SUCCESS,36-45,18-25,Karnataka,Yes Bank,HDFC,Android,4G,0,8,Friday,0
TXN0000081436,2024-09-18 17:33:23,P2P,Grocery,661,FAILED,26-35,26-35,Maharashtra,Kotak,SBI,Android,5G,0,17,Wednesday,0
TXN0000183483,2024-09-17 16:56:18,P2M,Grocery,199,FAILED,36-45,26-35,West Bengal,ICICI,Axis,Android,5G,0,16,Tuesday,0
TXN0000066820,2024-04-26 06:52:37,P2P,Fuel,1816,SUCCESS,26-35,18-25,Gujarat,HDFC,SBI,Android,3G,0,6,Friday,0
TXN0000072236,2024-12-14 09:05:50,P2P,Fuel,1449,FAILED,36-45,36-45,Uttar Pradesh,SBI,HDFC,Android,4G,0,9,Saturday,1
TXN0000116719,2024-05-01 20:16:13,P2M,Grocery,291,SUCCESS,26-35,18-25,West Bengal,Axis,ICICI,iOS,4G,0,20,Wednesday,0
TXN0000102053,2024-05-04 10:41:41,Bill Payment,Grocery,200,SUCCESS,36-45,18-25,Delhi,IndusInd,Yes Bank,iOS,WiFi,0,10,Saturday,1
TXN0000246112,2024-09-16 14:54:05,Bill Payment,Shopping,615,SUCCESS,56+,18-25,Andhra Pradesh,SBI,PNB,iOS,WiFi,0,14,Monday,0
TXN0000028749,2024-09-20 18:11:23,P2M,Other,1020,SUCCESS,26-35,46-55,Maharashtra,HDFC,IndusInd,Android,4G,0,18,Friday,0
TXN0000154137,2024-04-28 19:07:50,P2M,Fuel,3057,SUCCESS,36-45,26-35,Tamil Nadu,Kotak,SBI,Android,5G,0,19,Sunday,1
TXN0000147274,2024-05-28 17:15:23,P2M,Food,420,SUCCESS,46-55,26-35,Delhi,HDFC,SBI,Android,5G,0,17,Tuesday,0
TXN0000065946,2024-11-26 09:59:14,P2P,Fuel,1142,SUCCESS,26-35,26-35,Delhi,IndusInd,Kotak,iOS,4G,0,9,Tuesday,0
TXN0000111234,2024-05-19 13:58:09,P2P,Grocery,1866,SUCCESS,36-45,26-35,Andhra Pradesh,HDFC,HDFC,Android,4G,0,13,Sunday,1
TXN0000036608,2024-08-08 17:53:31,P2P,Grocery,1874,SUCCESS,36-45,36-45,Uttar Pradesh,Axis,SBI,Android,WiFi,0,17,Thursday,0
TXN0000121089,2024-04-03 11:44:33,P2M,Fuel,2048,SUCCESS,56+,26-35,Gujarat,Axis,HDFC,Android,4G,0,11,Wednesday,0
TXN0000210475,2024-12-14 19:08:38,P2P,Utilities,183,SUCCESS,26-35,56+,Uttar Pradesh,Axis,Axis,iOS,4G,0,19,Saturday,1
TXN0000136956,2024-06-29 22:34:05,P2M,Shopping,652,SUCCESS,26-35,36-45,Gujarat,PNB,SBI,iOS,4G,0,22,Saturday,1
TXN0000106568,2024-04-13 20:23:44,P2P,Transport,86,SUCCESS,26-35,26-35,Uttar Pradesh,PNB,SBI,Android,4G,0,20,Saturday,1
TXN0000056373,2024-02-16 20:21:35,P2M,Food,237,SUCCESS,46-55,18-25,Uttar Pradesh,IndusInd,PNB,Android,4G,0,20,Friday,0
TXN0000011624,2024-12-24 08:06:56,P2P,Food,286,SUCCESS,26-35,26-35,West Bengal,Yes Bank,PNB,Android,WiFi,0,8,Tuesday,0
TXN0000198944,2024-07-09 13:24:05,P2M,Grocery,565,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,HDFC,Android,4G,0,13,Tuesday,0
TXN0000138257,2024-07-18 17:55:38,P2M,Healthcare,1125,SUCCESS,36-45,18-25,Gujarat,Kotak,Kotak,Web,4G,0,17,Thursday,0
TXN0000175984,2024-02-08 12:01:25,P2P,Grocery,1661,SUCCESS,26-35,36-45,Rajasthan,Kotak,PNB,Android,4G,0,12,Thursday,0
TXN0000036863,2024-09-11 17:37:46,P2P,Shopping,7236,SUCCESS,26-35,26-35,Delhi,Yes Bank,SBI,Android,4G,0,17,Wednesday,0
TXN0000212851,2024-08-17 06:17:13,P2P,Utilities,757,SUCCESS,46-55,26-35,Maharashtra,IndusInd,Yes Bank,iOS,4G,0,6,Saturday,1
TXN0000204317,2024-12-05 11:39:57,P2M,Utilities,135,SUCCESS,36-45,56+,Maharashtra,HDFC,Yes Bank,Android,4G,0,11,Thursday,0
TXN0000160565,2024-02-03 09:23:27,P2M,Utilities,3359,SUCCESS,46-55,26-35,Telangana,Yes Bank,HDFC,Android,4G,0,9,Saturday,1
TXN0000043708,2024-10-28 12:53:10,P2P,Food,434,SUCCESS,18-25,26-35,Andhra Pradesh,HDFC,PNB,Web,5G,0,12,Monday,0
TXN0000032778,2024-01-27 19:39:17,P2M,Other,570,FAILED,26-35,18-25,Maharashtra,Yes Bank,Axis,iOS,5G,0,19,Saturday,1
TXN0000142539,2024-04-14 17:03:01,P2M,Food,127,SUCCESS,36-45,18-25,Maharashtra,HDFC,Axis,Android,4G,0,17,Sunday,1
TXN0000032016,2024-04-24 12:00:31,Bill Payment,Food,70,SUCCESS,26-35,56+,Maharashtra,Axis,Yes Bank,Android,WiFi,0,12,Wednesday,0
TXN0000008707,2024-03-22 13:43:33,P2P,Fuel,3793,SUCCESS,18-25,36-45,Rajasthan,SBI,ICICI,iOS,4G,0,13,Friday,0
TXN0000171311,2024-10-13 07:49:45,P2M,Fuel,368,SUCCESS,36-45,36-45,Maharashtra,SBI,IndusInd,Android,WiFi,0,7,Sunday,1
